variant,case_id,complexity,category,P@5,R@5,F1@5,nDCG@5,MAP,MRR,rank_changed_at5,mean_abs_score_delta,n_detected_problems,h2l_mean_top5
w/o Bayesian Prior,NEG_SH_NEG_V2,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.007109068457018732,1,0.11419438400000001
w/o Bayesian Prior,NEG_SM_POS_V2,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.015857913012349654,2,0.130182684
w/o Bayesian Prior,NEG_SM_NEG_V2,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.004886427126027882,3,0.026354014000000002
w/o Bayesian Prior,NEG_SL_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.019038220651160752,0,0.030304622000000003
w/o Bayesian Prior,NEG_SL_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.014603990860919963,0,0.030000359999999997
w/o Bayesian Prior,NEG_MH_POS_V2,complex,เด็กและสตรี,0.0,0.0,0.0,0.0,0.0,0.0,False,0.1269636304748123,3,0.9020353300000001
w/o Bayesian Prior,NEG_MH_NEG_V2,complex,เด็กและสตรี,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08148365525278176,4,0.5149070179999999
w/o Bayesian Prior,NEG_MM_POS_V2,moderate,ปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03420014348324499,4,0.195028796
w/o Bayesian Prior,NEG_MM_NEG_V2,moderate,ปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.001876001967190706,2,0.009547756
w/o Bayesian Prior,NEG_ML_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.021388806927174465,2,0.169511602
w/o Bayesian Prior,NEG_ML_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0008203657082424351,1,0.008144466
w/o Bayesian Prior,NEG_LH_POS_V2,complex,รุนแรง/วัยรุ่น,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0.14845142592097452,6,0.810758964
w/o Bayesian Prior,NEG_LH_NEG_V2,complex,รุนแรง/วัยรุ่น,0.0,0.0,0.0,0.0,0.0,0.0,False,0.057693579865983564,7,0.30186735
w/o Bayesian Prior,NEG_LM_POS_V2,complex,ครอบครัว/หนี้สิน,0.2,0.5,0.28571428571428575,0.6131471927654584,0.5714285714285714,1.0,False,0.09988061624126661,5,0.63770179
w/o Bayesian Prior,NEG_LM_NEG_V2,complex,ครอบครัว/หนี้สิน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.009789043803588065,3,0.06846157600000001
w/o Bayesian Prior,NEG_LL_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0006863146260055018,1,0.008009822
w/o Bayesian Prior,NEG_LL_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.00026905890117855504,1,0.00359552
w/o IDF Specificity,CHILD_001,moderate,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.07099015301592886,2,0.6491197120000001
w/o IDF Specificity,CHILD_002,complex,เด็กและเยาวชน,0.8,0.8,0.8000000000000002,0.5088013258915567,0.9028571428571428,1.0,False,0.3299356053222174,5,2.074161356
w/o IDF Specificity,CHILD_003,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.07281354313877969,2,0.64031389
w/o IDF Specificity,CHILD_004,moderate,เด็กและเยาวชน,0.4,0.5,0.4444444444444445,0.35753408824606947,0.6519230769230768,1.0,False,0.16574579278864052,3,1.2161811859999998
w/o IDF Specificity,CHILD_005,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04989887136298358,0,0.029469802
w/o IDF Specificity,ELDER_001,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.032205698085547865,1,0.41870147399999996
w/o IDF Specificity,ELDER_002,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0699778115745042,7,12.479694462000001
w/o IDF Specificity,ELDER_003,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.06741356893862681,2,0.6016429459999999
w/o IDF Specificity,ELDER_004,complex,ผู้สูงอายุ,0.6,0.375,0.4615384615384615,0.6843515475204855,0.705384199134199,1.0,False,2.2026263739183616,10,10.668373407999999
w/o IDF Specificity,ELDER_005,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.11821496009713477,2,0.9133153059999998
w/o IDF Specificity,ELDER_006,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.5690977184155853,5,3.3042040299999997
w/o IDF Specificity,ELDER_007,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05053300915366159,0,0.031301532
w/o IDF Specificity,ELDER_008,complex,ผู้สูงอายุ,0.4,0.5,0.4444444444444445,0.4232448892278954,0.42658730158730157,0.3333333333333333,False,0.8096685763657095,6,4.518980252
w/o IDF Specificity,ELDER_009,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,0.32290976274205097,4,1.8782938960000002
w/o IDF Specificity,ELDER_010,complex,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.27998200806105505,3,1.915116844
w/o IDF Specificity,DISABLED_001,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0870766771724385,2,0.7541347359999999
w/o IDF Specificity,DISABLED_002,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.07113427757156819,2,0.63403232
w/o IDF Specificity,DISABLED_003,complex,คนพิการ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.5833333333333334,1.0,False,0.025981284060381294,1,0.374577144
w/o IDF Specificity,DISABLED_004,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.1,0.1,False,0.17264255012981228,3,1.2454648819999998
w/o IDF Specificity,DISABLED_005,simple,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.17656697481846084,3,1.2819386720000001
w/o IDF Specificity,DISABLED_006,moderate,คนพิการ,0.4,1.0,0.5714285714285715,0.944847956559586,0.75,1.0,False,0.47192299598875687,4,2.8539209380000004
w/o IDF Specificity,DISABLED_007,complex,คนพิการ,0.8,0.5714285714285714,0.6666666666666666,0.8989584458539029,0.7204295704295703,1.0,False,0.6474887086939188,8,3.9412145880000002
w/o IDF Specificity,DISABLED_008,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.377024076616887,3,2.027421312
w/o IDF Specificity,DISABLED_009,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.10806223258710713,2,0.9407951760000002
w/o IDF Specificity,DISABLED_010,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.4402504332764202,4,2.287639568
w/o IDF Specificity,HOMELESS_001,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.2260221387509133,4,1.4761575099999997
w/o IDF Specificity,HOMELESS_002,complex,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,0.09674159752220965,2,0.8045204479999999
w/o IDF Specificity,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,0.18487360618553753,4,1.293449306
w/o IDF Specificity,HOMELESS_004,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.07869415069225306,2,0.673866892
w/o IDF Specificity,HOMELESS_005,complex,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,False,0.3193106367912914,4,2.0508874959999996
w/o IDF Specificity,MENTAL_001,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.4,0.5,0.4444444444444445,0.6097426926720908,0.54375,1.0,False,0.4506268850866688,4,3.011235192
w/o IDF Specificity,MENTAL_002,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08147921046867314,2,0.69246013
w/o IDF Specificity,MENTAL_003,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.02901491431440402,1,0.408717546
w/o IDF Specificity,MENTAL_004,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.3138460798401193,4,1.6761312099999999
w/o IDF Specificity,MENTAL_005,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05276407562806382,0,0.030886392000000002
w/o IDF Specificity,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,False,0.03320016205565203,1,0.43050236999999997
w/o IDF Specificity,MENTAL_007,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03825930506673339,1,0.51106572
w/o IDF Specificity,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5903172010866767,6,3.717523474
w/o IDF Specificity,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04747362844334628,0,0.031235451999999997
w/o IDF Specificity,MENTAL_010,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.24008272518590795,4,1.568995672
w/o IDF Specificity,SUBSTANCE_001,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0.42118101819483494,4,2.592788048
w/o IDF Specificity,SUBSTANCE_002,complex,ผู้ประสบปัญหายาเสพติด,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.170599702153336,7,6.882306300000001
w/o IDF Specificity,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,False,0.030549028517073088,1,0.4068903539999999
w/o IDF Specificity,SUBSTANCE_005,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,False,0.16334922941864727,3,1.1613295600000002
w/o IDF Specificity,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.023857414795964958,1,0.41113248799999996
w/o IDF Specificity,NCD_002,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,False,0.04188350804615866,1,0.666456546
w/o IDF Specificity,NCD_003,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.4,0.6666666666666666,0.5,0.6508205185601091,0.5435897435897435,1.0,True,0.9143407666599123,5,4.597792461999999
w/o IDF Specificity,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,False,0.8480684373607963,4,4.508073758
w/o IDF Specificity,NCD_005,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.03143132304019638,1,0.39927956
w/o IDF Specificity,NCD_006,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.01567514458152105,1,0.30397217
w/o IDF Specificity,NCD_007,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.4171237414398468,4,2.3021766120000002
w/o IDF Specificity,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.2174214193402936,2,1.6481298739999999
w/o IDF Specificity,NCD_009,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.029429602358446737,1,0.385999
w/o IDF Specificity,NCD_010,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.383625099856262,4,2.393444928
w/o IDF Specificity,HIV_TB_001,moderate,ผู้ป่วยเอดส์และวัณโรค,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,0.3047620585697437,3,2.0876055840000003
w/o IDF Specificity,HIV_TB_002,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.41777660312967246,3,2.321426816
w/o IDF Specificity,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03574292115307127,1,0.47739895999999993
w/o IDF Specificity,HIV_TB_004,moderate,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08237045952929102,2,0.6992259
w/o IDF Specificity,HIV_TB_005,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,1.1723554853465368,6,7.2231347239999995
w/o IDF Specificity,BEDRIDDEN_001,complex,เคสติดเตียงไร้ญาติ,0.4,0.3333333333333333,0.3636363636363636,0.5531464700081437,0.7271825396825397,1.0,False,0.8923854747742849,5,4.482201818
w/o IDF Specificity,BEDRIDDEN_002,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.5328344425160286,3,3.068995322
w/o IDF Specificity,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.15515392966656394,3,1.10142929
w/o IDF Specificity,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.158718680429648,4,5.0255632
w/o IDF Specificity,BEDRIDDEN_005,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.4099190649286847,4,2.2073114879999998
w/o IDF Specificity,BEDRIDDEN_006,simple,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0793614902142869,2,0.731584898
w/o IDF Specificity,BEDRIDDEN_007,complex,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.7443008761033971,6,8.80723256
w/o IDF Specificity,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.4546956592092445,3,2.6692444760000003
w/o IDF Specificity,BEDRIDDEN_009,moderate,เคสติดเตียงไร้ญาติ,0.4,1.0,0.5714285714285715,0.8503449055347546,0.7,1.0,False,0.114249261962319,2,0.92995687
w/o IDF Specificity,BEDRIDDEN_010,complex,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.7989130167217151,5,3.924803864
w/o IDF Specificity,REHAB_001,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.20260294482557395,3,1.3518512800000002
w/o IDF Specificity,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.11567574801814871,2,1.0101793120000002
w/o IDF Specificity,REHAB_003,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.31377430538966794,5,2.023126452
w/o IDF Specificity,REHAB_004,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.4,1.0,0.5714285714285715,0.8772153153380493,0.75,1.0,False,0.05539504885592346,2,0.53258691
w/o IDF Specificity,REHAB_005,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.07407854875828164,2,0.6455320280000001
w/o IDF Specificity,FINANCE_001,simple,เคสปัญหาด้านการเงิน,0.4,1.0,0.5714285714285715,0.944847956559586,0.75,1.0,False,0.10256653410025006,3,0.8237229599999999
w/o IDF Specificity,FINANCE_002,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,False,0.08384690423589093,2,0.8134681519999999
w/o IDF Specificity,FINANCE_003,moderate,เคสปัญหาด้านการเงิน,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.5797556524415781,8,3.654605418
w/o IDF Specificity,FINANCE_004,simple,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,False,0.055519384916388075,2,0.5343500179999998
w/o IDF Specificity,FINANCE_005,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.2216931216931217,0.14285714285714285,False,0.2189291866255694,4,1.49501516
w/o IDF Specificity,LOVE_001,simple,เคสปัญหาด้านความรัก,0.2,0.3333333333333333,0.25,0.2960819109658652,0.2888888888888889,0.5,False,0.12634488822640938,2,1.0984577320000002
w/o IDF Specificity,LOVE_002,moderate,เคสปัญหาด้านความรัก,0.6,0.75,0.6666666666666665,0.7903299296767691,0.8928571428571428,1.0,False,0.09529337536803051,2,0.79855096
w/o IDF Specificity,LOVE_003,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.29663377772138994,4,1.9916714240000002
w/o IDF Specificity,LOVE_004,simple,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.023295141822335108,1,0.40211397
w/o IDF Specificity,LOVE_005,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.27571710004448546,4,1.8758540459999995
w/o IDF Specificity,FAMILY_001,moderate,เคสปัญหาครอบครัว,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,0.505631798305846,4,3.351223172
w/o IDF Specificity,FAMILY_002,complex,เคสปัญหาครอบครัว,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.22305081586113168,4,1.525117848
w/o IDF Specificity,FAMILY_003,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.017676625310407815,1,0.332079588
